,Unnamed: 0,Switch ID,Port Number,Received Packets,Received Bytes,Sent Bytes,Sent Packets,Port alive Duration (S),Packets Rx Dropped,Packets Tx Dropped,Packets Rx Errors,Packets Tx Errors,Delta Received Packets,Delta Received Bytes,Delta Sent Bytes,Delta Sent Packets,Delta Port alive Duration (S),Delta Packets Rx Dropped, Delta Packets Tx Dropped,Delta Packets Rx Errors,Delta Packets Tx Errors,Connection Point,Total Load/Rate,Total Load/Latest,Unknown Load/Rate,Unknown Load/Latest,Latest bytes counter,is_valid,Table ID,Active Flow Entries,Packets Looked Up,Packets Matched,Max Size,Label,Binary Label
579,579,of:000000000000000b,Port#:2,231,23518,6319695,299,126,0,0,0,0,2,280,350,3,5,0,0,0,0,2,0,0,0,0,0,True,0,4,533,473,-1,TCP-SYN,Attack
580,580,of:0000000000000003,Port#:1,472,12615478,6334332,513,126,0,0,0,0,0,0,278,2,5,0,0,0,0,1,0,0,0,0,0,True,0,8,5353,5253,-1,TCP-SYN,Attack
581,581,of:0000000000000003,Port#:2,2313,19007216,135000,2235,126,0,0,0,0,94,5076,5354,96,5,0,0,0,0,2,9568,95688,9568,95688,9568,True,0,8,5353,5253,-1,TCP-SYN,Attack
582,582,of:0000000000000003,Port#:3,115,15621,15695,116,126,0,0,0,0,2,278,348,3,5,0,0,0,0,3,0,0,0,0,0,True,0,8,5353,5253,-1,TCP-SYN,Attack
583,583,of:0000000000000003,Port#:4,2344,142335,12718578,2245,126,0,0,0,0,96,5354,5354,96,5,0,0,0,0,4,-9061,0,-9061,0,-9061,True,0,8,5353,5253,-1,TCP-SYN,Attack
584,584,of:0000000000000004,Port#:1,116,15667,15579,114,126,0,0,0,0,4,556,556,4,5,0,0,0,0,1,0,0,0,0,0,True,0,8,4781,4688,-1,TCP-SYN,Attack
585,585,of:0000000000000004,Port#:2,2245,12718578,142335,2344,126,0,0,0,0,98,5632,5632,98,5,0,0,0,0,2,513,102673,513,102673,513,True,0,8,4781,4688,-1,TCP-SYN,Attack
586,586,of:0000000000000004,Port#:3,2331,141563,12718508,2244,126,0,0,0,0,96,5354,5632,98,5,0,0,0,0,3,513,6398542,513,6398542,513,True,0,8,4781,4688,-1,TCP-SYN,Attack
587,587,of:0000000000000001,Port#:1,186,6304415,23618,233,126,0,0,0,0,0,0,278,2,5,0,0,0,0,1,0,0,0,0,0,True,0,6,1203,1105,-1,TCP-SYN,Attack
588,588,of:0000000000000001,Port#:2,299,6312150,6326710,402,126,0,0,0,0,68,2495129,3459,46,5,0,0,0,0,2,318,7351,318,7351,318,True,0,6,1203,1105,-1,TCP-SYN,Attack
589,589,of:0000000000000001,Port#:3,116,15695,15551,114,126,0,0,0,0,2,278,278,2,5,0,0,0,0,3,0,0,0,0,0,True,0,6,1203,1105,-1,TCP-SYN,Attack
590,590,of:0000000000000001,Port#:4,503,6333861,12630420,581,126,0,0,0,0,47,3529,2495407,70,5,0,0,0,0,4,249512,6303287,249512,6303287,249512,True,0,6,1203,1105,-1,TCP-SYN,Attack
591,591,of:0000000000000002,Port#:1,13,1086,15995,122,126,0,0,0,0,1,70,348,3,5,0,0,0,0,1,0,0,0,0,0,True,0,4,237,179,-1,TCP-SYN,Attack
592,592,of:0000000000000002,Port#:2,114,15551,15695,116,126,0,0,0,0,2,278,278,2,5,0,0,0,0,2,0,0,0,0,0,True,0,4,237,179,-1,TCP-SYN,Attack
593,593,of:0000000000000007,Port#:1,117,15737,15509,113,126,0,0,0,0,2,278,278,2,5,0,0,0,0,1,0,0,0,0,0,True,0,6,1652,1542,-1,TCP-SYN,Attack
594,594,of:0000000000000007,Port#:2,928,25237199,6334355,514,126,0,0,0,0,71,2495477,3529,47,5,0,0,0,0,2,318,7351,318,7351,318,True,0,6,1652,1542,-1,TCP-SYN,Attack
595,595,of:0000000000000007,Port#:3,506,6333959,25236961,923,126,0,0,0,0,46,3459,2495407,70,5,0,0,0,0,3,0,0,0,0,0,True,0,6,1652,1542,-1,TCP-SYN,Attack
596,596,of:0000000000000008,Port#:1,119,15627,142405,2345,126,0,0,0,0,3,348,5354,96,5,0,0,0,0,1,507,103105,507,103105,507,True,0,8,3982,3884,-1,TCP-SYN,Attack
597,597,of:0000000000000008,Port#:2,923,25236961,6333959,506,126,0,0,0,0,70,2495407,3459,46,5,0,0,0,0,2,0,0,0,0,0,True,0,8,3982,3884,-1,TCP-SYN,Attack
598,598,of:0000000000000008,Port#:3,2218,134042,15793,119,126,0,0,0,0,96,5356,278,2,5,0,0,0,0,3,0,0,0,0,0,True,0,8,3982,3884,-1,TCP-SYN,Attack
599,599,of:0000000000000005,Port#:1,581,12630420,6333861,503,126,0,0,0,0,72,2495685,3529,47,5,0,0,0,0,1,364,7351,364,7351,364,True,0,6,1672,1578,-1,TCP-SYN,Attack
600,600,of:0000000000000005,Port#:2,466,12622544,15835,120,126,0,0,0,0,4,556,278,2,5,0,0,0,0,2,0,0,0,0,0,True,0,6,1672,1578,-1,TCP-SYN,Attack
601,601,of:0000000000000005,Port#:3,119,15627,15905,121,126,0,0,0,0,2,278,278,2,5,0,0,0,0,4,315147,6303287,315147,6303287,315147,True,0,6,1672,1578,-1,TCP-SYN,Attack
602,602,of:0000000000000006,Port#:1,2244,12718508,141563,2331,126,0,0,0,0,95,5300,5300,95,5,0,0,0,0,1,513,102673,513,102673,513,True,0,8,4806,4702,-1,TCP-SYN,Attack
603,603,of:0000000000000006,Port#:2,121,15905,15627,119,126,0,0,0,0,2,278,278,2,5,0,0,0,0,2,0,0,0,0,0,True,0,8,4806,4702,-1,TCP-SYN,Attack
604,604,of:0000000000000006,Port#:3,2345,142405,15627,119,126,0,0,0,0,95,5300,348,3,5,0,0,0,0,3,0,0,0,0,0,True,0,8,4806,4702,-1,TCP-SYN,Attack
605,605,of:0000000000000009,Port#:1,2243,12718284,15835,120,126,0,0,0,0,96,5354,278,2,5,0,0,0,0,1,0,0,0,0,0,True,0,6,2767,2667,-1,TCP-SYN,Attack
606,606,of:0000000000000009,Port#:2,121,15905,15341,109,126,0,0,0,0,3,348,278,2,5,0,0,0,0,3,507,6398974,507,6398974,507,True,0,6,2767,2667,-1,TCP-SYN,Attack
607,607,of:0000000000000009,Port#:3,120,15919,19021923,2418,126,0,0,0,0,2,280,5354,96,5,0,0,0,0,4,0,0,0,0,0,True,0,6,2767,2667,-1,TCP-SYN,Attack
608,608,of:000000000000000c,Port#:1,582,12623019,12638918,697,136,0,0,0,0,1,70,350,3,5,0,0,0,0,1,0,6303287,0,6303287,0,True,0,6,2098,1991,-1,TCP-SYN,Attack
609,609,of:000000000000000c,Port#:2,238,16502,12623593,474,136,0,0,0,0,1,70,350,3,5,0,0,0,0,2,0,0,0,0,0,True,0,6,2098,1991,-1,TCP-SYN,Attack
610,610,of:000000000000000c,Port#:3,1042,25245615,6350222,736,136,0,0,0,0,2,278,280,2,5,0,0,0,0,3,0,7351,0,7351,0,True,0,6,2098,1991,-1,TCP-SYN,Attack
611,611,of:000000000000000c,Port#:4,129,16984,6320155,300,136,0,0,0,0,2,278,280,2,5,0,0,0,0,4,0,0,0,0,0,True,0,6,2098,1991,-1,TCP-SYN,Attack
612,612,of:000000000000000a,Port#:1,346,23903,18927612,654,136,0,0,0,0,0,0,280,2,5,0,0,0,0,1,0,0,0,0,0,True,0,8,5727,5635,-1,TCP-SYN,Attack
613,613,of:000000000000000a,Port#:2,2193,121824,12730020,2442,136,0,0,0,0,128,7621,2631716,166,5,0,0,0,0,2,378224,3782242,378224,3782242,378224,True,0,8,5727,5635,-1,TCP-SYN,Attack
614,614,of:000000000000000a,Port#:3,127,16872,152428,2518,136,0,0,0,0,2,278,7901,130,5,0,0,0,0,3,0,0,0,0,0,True,0,8,5727,5635,-1,TCP-SYN,Attack
615,615,of:000000000000000a,Port#:4,2788,25336584,17004,128,136,0,0,0,0,166,2631714,280,2,5,0,0,0,0,5,0,0,0,0,0,True,0,8,5727,5635,-1,TCP-SYN,Attack
616,616,of:000000000000000b,Port#:1,192,6304830,24721,240,136,0,0,0,0,0,0,280,2,5,0,0,0,0,1,0,0,0,0,0,True,0,4,550,487,-1,TCP-SYN,Attack
617,617,of:000000000000000b,Port#:2,240,24673,6320780,307,136,0,0,0,0,2,280,280,2,5,0,0,0,0,2,0,0,0,0,0,True,0,4,550,487,-1,TCP-SYN,Attack
618,618,of:0000000000000003,Port#:1,473,12615548,6335481,522,136,0,0,0,0,0,0,348,3,5,0,0,0,0,1,0,0,0,0,0,True,0,6,5737,5632,-1,TCP-SYN,Attack
619,619,of:0000000000000003,Port#:2,2502,19017422,146285,2432,136,0,0,0,0,92,4968,5246,94,5,0,0,0,0,2,442,105354,442,105354,442,True,0,6,5737,5632,-1,TCP-SYN,Attack
620,620,of:0000000000000003,Port#:3,123,16700,16732,123,136,0,0,0,0,2,278,278,2,5,0,0,0,0,3,0,0,0,0,0,True,0,6,5737,5632,-1,TCP-SYN,Attack
621,621,of:0000000000000003,Port#:4,2542,153690,12729863,2442,136,0,0,0,0,95,5316,5246,94,5,0,0,0,0,4,442,105354,442,105354,442,True,0,6,5737,5632,-1,TCP-SYN,Attack
622,622,of:0000000000000004,Port#:1,297,6320106,16616,121,136,0,0,0,0,73,2626676,278,2,5,0,0,0,0,1,0,0,0,0,0,True,0,7,5360,5261,-1,TCP-SYN,Attack
623,623,of:0000000000000004,Port#:2,2442,12729863,153690,2542,136,0,0,0,0,94,5246,5316,95,5,0,0,0,0,2,10535,105354,10535,105354,10535,True,0,7,5360,5261,-1,TCP-SYN,Attack
624,624,of:0000000000000004,Port#:3,2528,152876,19033223,2615,136,0,0,0,0,95,5316,2631714,166,5,0,0,0,0,3,631338,6408640,631338,6408640,631338,True,0,7,5360,5261,-1,TCP-SYN,Attack
625,625,of:0000000000000001,Port#:1,187,6304485,24697,241,136,0,0,0,0,0,0,278,2,5,0,0,0,0,1,0,0,0,0,0,True,0,8,1504,1401,-1,TCP-SYN,Attack
626,626,of:0000000000000001,Port#:2,300,6312220,6327859,411,136,0,0,0,0,0,0,348,3,5,0,0,0,0,2,0,7351,0,7351,0,True,0,8,1504,1401,-1,TCP-SYN,Attack
627,627,of:0000000000000001,Port#:3,297,6320134,23725,225,136,0,0,0,0,70,2495406,2799,36,5,0,0,0,0,3,265,7021,265,7021,265,True,0,8,1504,1401,-1,TCP-SYN,Attack
628,628,of:0000000000000001,Port#:4,614,6342035,12631499,589,136,0,0,0,0,36,2799,278,2,5,0,0,0,0,4,0,6303287,0,6303287,0,True,0,8,1504,1401,-1,TCP-SYN,Attack
629,629,of:0000000000000002,Port#:1,187,6304488,24169,233,136,0,0,0,0,71,2626398,2931,38,5,0,0,0,0,1,265,7021,265,7021,265,True,0,6,529,469,-1,TCP-SYN,Attack
630,630,of:0000000000000002,Port#:2,225,23725,6320134,297,136,0,0,0,0,38,2931,2626676,73,5,0,0,0,0,2,0,0,0,0,0,True,0,6,529,469,-1,TCP-SYN,Attack
631,631,of:0000000000000007,Port#:1,125,16816,16616,121,136,0,0,0,0,2,278,278,2,5,0,0,0,0,1,0,0,0,0,0,True,0,7,1788,1672,-1,TCP-SYN,Attack
632,632,of:0000000000000007,Port#:2,936,25238278,6342571,626,136,0,0,0,0,2,278,2799,36,5,0,0,0,0,2,265,14372,265,14372,265,True,0,7,1788,1672,-1,TCP-SYN,Attack
633,633,of:0000000000000007,Port#:3,618,6342203,25238110,932,136,0,0,0,0,37,2869,348,3,5,0,0,0,0,3,0,6303287,0,6303287,0,True,0,7,1788,1672,-1,TCP-SYN,Attack
634,634,of:0000000000000008,Port#:1,127,16706,153744,2543,136,0,0,0,0,2,278,5246,94,5,0,0,0,0,1,10535,105354,10535,105354,10535,True,0,8,4296,4193,-1,TCP-SYN,Attack
635,635,of:0000000000000008,Port#:2,932,25238110,6342203,618,136,0,0,0,0,3,348,2869,37,5,0,0,0,0,2,-436,0,-436,0,-436,True,0,8,4296,4193,-1,TCP-SYN,Attack
636,636,of:0000000000000008,Port#:3,2519,152482,16872,127,136,0,0,0,0,128,7769,278,2,5,0,0,0,0,3,0,0,0,0,0,True,0,8,4296,4193,-1,TCP-SYN,Attack
637,637,of:0000000000000005,Port#:1,589,12631499,6342035,614,136,0,0,0,0,2,278,2931,38,5,0,0,0,0,1,311,14372,311,14372,311,True,0,7,1808,1710,-1,TCP-SYN,Attack
638,638,of:0000000000000005,Port#:2,474,12623623,16914,128,136,0,0,0,0,2,278,278,2,5,0,0,0,0,2,0,0,0,0,0,True,0,7,1808,1710,-1,TCP-SYN,Attack
639,639,of:0000000000000005,Port#:3,127,16706,16984,129,136,0,0,0,0,2,278,278,2,5,0,0,0,0,4,0,6303287,0,6303287,0,True,0,7,1808,1710,-1,TCP-SYN,Attack
640,640,of:0000000000000006,Port#:1,2616,19033277,152930,2529,136,0,0,0,0,163,2500444,5316,95,5,0,0,0,0,1,10535,105354,10535,105354,10535,True,0,7,5387,5277,-1,TCP-SYN,Attack
641,641,of:0000000000000006,Port#:2,129,16984,16706,127,136,0,0,0,0,2,278,278,2,5,0,0,0,0,2,0,0,0,0,0,True,0,7,5387,5277,-1,TCP-SYN,Attack
642,642,of:0000000000000006,Port#:3,2543,153744,16706,127,136,0,0,0,0,94,5246,278,2,5,0,0,0,0,3,0,0,0,0,0,True,0,7,5387,5277,-1,TCP-SYN,Attack
643,643,of:0000000000000009,Port#:1,2614,19032999,16984,129,136,0,0,0,0,163,2500444,348,3,5,0,0,0,0,1,0,0,0,0,0,True,0,6,3162,3057,-1,TCP-SYN,Attack
644,644,of:0000000000000009,Port#:2,129,16984,16448,117,136,0,0,0,0,2,278,348,3,5,0,0,0,0,3,631349,6409180,631349,6409180,631349,True,0,6,3162,3057,-1,TCP-SYN,Attack
645,645,of:0000000000000009,Port#:3,128,17004,25336638,2789,136,0,0,0,0,2,280,2500444,163,5,0,0,0,0,4,0,0,0,0,0,True,0,6,3162,3057,-1,TCP-SYN,Attack
646,646,of:000000000000000c,Port#:1,582,12623019,12640080,706,146,0,0,0,0,0,0,560,4,5,0,0,0,0,1,0,0,0,0,0,True,0,4,2119,2011,-1,TCP-SYN,Attack
647,647,of:000000000000000c,Port#:2,238,16502,12624755,483,146,0,0,0,0,0,0,560,4,5,0,0,0,0,2,0,0,0,0,0,True,0,4,2119,2011,-1,TCP-SYN,Attack
648,648,of:000000000000000c,Port#:3,1051,25246797,6351454,746,146,0,0,0,0,4,556,630,5,5,0,0,0,0,3,0,0,0,0,0,True,0,4,2119,2011,-1,TCP-SYN,Attack
649,649,of:000000000000000c,Port#:4,138,18138,6321317,309,146,0,0,0,0,4,556,560,4,5,0,0,0,0,4,0,0,0,0,0,True,0,4,2119,2011,-1,TCP-SYN,Attack
650,650,of:000000000000000a,Port#:1,346,23903,18928844,664,146,0,0,0,0,0,0,630,5,5,0,0,0,0,1,0,0,0,0,0,True,0,10,6418,6325,-1,TCP-SYN,Attack
651,651,of:000000000000000a,Port#:2,2496,139791,19044861,2815,146,0,0,0,0,138,8233,2632159,171,5,0,0,0,0,2,368158,10095842,368158,10095842,368158,True,0,10,6418,6325,-1,TCP-SYN,Attack
652,652,of:000000000000000a,Port#:3,137,18096,163850,2717,146,0,0,0,0,5,626,5744,100,5,0,0,0,0,3,0,0,0,0,0,True,0,10,6418,6325,-1,TCP-SYN,Attack
653,653,of:000000000000000a,Port#:4,2988,25348040,18236,138,146,0,0,0,0,100,5740,560,4,5,0,0,0,0,5,0,0,0,0,0,True,0,10,6418,6325,-1,TCP-SYN,Attack
654,654,of:000000000000000b,Port#:1,366,12608249,33506,360,146,0,0,0,0,71,2626415,3609,46,5,0,0,0,0,1,0,0,0,0,0,True,0,6,850,786,-1,TCP-SYN,Attack
655,655,of:000000000000000b,Port#:2,361,33500,12625319,489,146,0,0,0,0,46,3609,2626975,75,5,0,0,0,0,2,262641,6303303,262641,6303303,262641,True,0,6,850,786,-1,TCP-SYN,Attack
656,656,of:0000000000000003,Port#:1,473,12615548,6336635,531,146,0,0,0,0,0,0,556,4,5,0,0,0,0,1,0,0,0,0,0,True,0,6,6143,6037,-1,TCP-SYN,Attack
657,657,of:0000000000000003,Port#:2,2693,19027724,157741,2632,146,0,0,0,0,95,5130,5686,99,5,0,0,0,0,2,469,115668,469,115668,469,True,0,6,6143,6037,-1,TCP-SYN,Attack
658,658,of:0000000000000003,Port#:3,132,17854,17844,131,146,0,0,0,0,4,556,556,4,5,0,0,0,0,3,0,0,0,0,0,True,0,6,6143,6037,-1,TCP-SYN,Attack
659,659,of:0000000000000003,Port#:4,2742,165146,12741319,2642,146,0,0,0,0,99,5686,5686,99,5,0,0,0,0,4,469,115668,469,115668,469,True,0,6,6143,6037,-1,TCP-SYN,Attack
660,660,of:0000000000000004,Port#:1,306,6321288,17770,130,146,0,0,0,0,4,556,556,4,5,0,0,0,0,1,0,0,0,0,0,True,0,7,5771,5671,-1,TCP-SYN,Attack
661,661,of:0000000000000004,Port#:2,2642,12741319,165146,2742,146,0,0,0,0,100,5740,5740,100,5,0,0,0,0,2,507,115668,507,115668,507,True,0,7,5771,5671,-1,TCP-SYN,Attack
662,662,of:0000000000000004,Port#:3,2727,164290,19044679,2815,146,0,0,0,0,100,5740,5740,100,5,0,0,0,0,3,507,6418954,507,6418954,507,True,0,7,5771,5671,-1,TCP-SYN,Attack
663,663,of:0000000000000001,Port#:1,187,6304485,25851,250,146,0,0,0,0,0,0,556,4,5,0,0,0,0,1,0,0,0,0,0,True,0,6,1523,1420,-1,TCP-SYN,Attack
664,664,of:0000000000000001,Port#:2,300,6312220,6329013,420,146,0,0,0,0,0,0,556,4,5,0,0,0,0,2,0,0,0,0,0,True,0,6,1523,1420,-1,TCP-SYN,Attack
665,665,of:0000000000000001,Port#:3,305,6321246,24949,235,146,0,0,0,0,4,556,626,5,5,0,0,0,0,3,0,7021,0,7021,0,True,0,6,1523,1420,-1,TCP-SYN,Attack
666,666,of:0000000000000001,Port#:4,622,6343147,12632723,599,146,0,0,0,0,4,556,556,4,5,0,0,0,0,4,0,0,0,0,0,True,0,6,1523,1420,-1,TCP-SYN,Attack
667,667,of:0000000000000002,Port#:1,187,6304488,25323,242,146,0,0,0,0,0,0,556,4,5,0,0,0,0,1,0,7021,0,7021,0,True,0,6,542,482,-1,TCP-SYN,Attack
668,668,of:0000000000000002,Port#:2,235,24949,6321246,305,146,0,0,0,0,5,626,556,4,5,0,0,0,0,2,0,0,0,0,0,True,0,6,542,482,-1,TCP-SYN,Attack
669,669,of:0000000000000007,Port#:1,133,17928,17770,130,146,0,0,0,0,4,556,556,4,4,0,0,0,0,1,0,0,0,0,0,True,0,5,1814,1698,-1,TCP-SYN,Attack
670,670,of:0000000000000007,Port#:2,945,25239432,6343725,635,146,0,0,0,0,4,556,556,4,4,0,0,0,0,2,702,7021,702,7021,702,True,0,5,1814,1698,-1,TCP-SYN,Attack
671,671,of:0000000000000007,Port#:3,627,6343357,25239222,940,146,0,0,0,0,4,556,556,4,4,0,0,0,0,3,0,0,0,0,0,True,0,5,1814,1698,-1,TCP-SYN,Attack
672,672,of:0000000000000008,Port#:1,136,17860,165146,2742,146,0,0,0,0,4,556,5686,99,5,0,0,0,0,1,464,115668,464,115668,464,True,0,6,4515,4411,-1,TCP-SYN,Attack
673,673,of:0000000000000008,Port#:2,940,25239222,6343357,627,146,0,0,0,0,4,556,556,4,5,0,0,0,0,2,0,7021,0,7021,0,True,0,6,4515,4411,-1,TCP-SYN,Attack
674,674,of:0000000000000008,Port#:3,2717,163850,18096,137,146,0,0,0,0,99,5690,626,5,5,0,0,0,0,3,0,0,0,0,0,True,0,6,4515,4411,-1,TCP-SYN,Attack
675,675,of:0000000000000005,Port#:1,599,12632723,6343147,622,146,0,0,0,0,4,556,556,4,5,0,0,0,0,1,702,7021,702,7021,702,True,0,5,1838,1738,-1,TCP-SYN,Attack
676,676,of:0000000000000005,Port#:2,484,12624847,18138,138,146,0,0,0,0,5,626,626,5,5,0,0,0,0,2,0,0,0,0,0,True,0,5,1838,1738,-1,TCP-SYN,Attack
677,677,of:0000000000000005,Port#:3,136,17860,18138,138,146,0,0,0,0,4,556,556,4,5,0,0,0,0,4,0,0,0,0,0,True,0,5,1838,1738,-1,TCP-SYN,Attack
678,678,of:0000000000000006,Port#:1,2815,19044679,164290,2727,146,0,0,0,0,99,5686,5686,99,5,0,0,0,0,1,507,115668,507,115668,507,True,0,7,5799,5689,-1,TCP-SYN,Attack
679,679,of:0000000000000006,Port#:2,138,18138,17860,136,146,0,0,0,0,4,556,556,4,5,0,0,0,0,2,0,0,0,0,0,True,0,7,5799,5689,-1,TCP-SYN,Attack
680,680,of:0000000000000006,Port#:3,2742,165146,17860,136,146,0,0,0,0,99,5686,556,4,5,0,0,0,0,3,0,0,0,0,0,True,0,7,5799,5689,-1,TCP-SYN,Attack
681,681,of:0000000000000009,Port#:1,2814,19044455,18138,138,146,0,0,0,0,100,5740,556,4,5,0,0,0,0,1,0,0,0,0,0,True,0,6,3390,3284,-1,TCP-SYN,Attack
682,682,of:0000000000000009,Port#:2,138,18138,17560,125,146,0,0,0,0,4,556,556,4,5,0,0,0,0,3,513,6419440,513,6419440,513,True,0,6,3390,3284,-1,TCP-SYN,Attack
683,683,of:0000000000000009,Port#:3,138,18236,25348094,2989,146,0,0,0,0,4,560,5740,100,5,0,0,0,0,4,0,0,0,0,0,True,0,6,3390,3284,-1,TCP-SYN,Attack
684,684,of:000000000000000c,Port#:1,582,12623019,12641004,714,156,0,0,0,0,0,0,602,5,5,0,0,0,0,1,0,0,0,0,0,True,0,4,2147,2039,-1,TCP-SYN,Attack
685,685,of:000000000000000c,Port#:2,238,16502,12625679,491,156,0,0,0,0,0,0,602,5,5,0,0,0,0,2,0,0,0,0,0,True,0,4,2147,2039,-1,TCP-SYN,Attack
686,686,of:000000000000000c,Port#:3,1059,25247715,6352294,752,156,0,0,0,0,5,598,560,4,5,0,0,0,0,3,0,0,0,0,0,True,0,4,2147,2039,-1,TCP-SYN,Attack
687,687,of:000000000000000c,Port#:4,146,19056,6322241,317,156,0,0,0,0,5,598,602,5,5,0,0,0,0,4,0,0,0,0,0,True,0,4,2147,2039,-1,TCP-SYN,Attack
688,688,of:000000000000000a,Port#:1,346,23903,18929768,672,156,0,0,0,0,0,0,602,5,5,0,0,0,0,1,0,0,0,0,0,True,0,8,6835,6742,-1,TCP-SYN,Attack
689,689,of:000000000000000a,Port#:2,2690,150255,19056207,3016,156,0,0,0,0,95,5118,5678,99,5,0,0,0,0,2,464,6429393,464,6429393,464,True,0,8,6835,6742,-1,TCP-SYN,Attack
690,690,of:000000000000000a,Port#:3,144,18972,175224,2918,156,0,0,0,0,4,556,5678,99,5,0,0,0,0,3,0,0,0,0,0,True,0,8,6835,6742,-1,TCP-SYN,Attack
691,691,of:000000000000000a,Port#:4,3190,25359422,19160,146,156,0,0,0,0,100,5716,602,5,5,0,0,0,0,5,0,0,0,0,0,True,0,8,6835,6742,-1,TCP-SYN,Attack
692,692,of:000000000000000b,Port#:1,366,12608249,34430,368,156,0,0,0,0,0,0,602,5,4,0,0,0,0,1,0,0,0,0,0,True,0,6,870,806,-1,TCP-SYN,Attack
693,693,of:000000000000000b,Port#:2,369,34424,12626243,497,156,0,0,0,0,5,602,602,5,4,0,0,0,0,2,0,6303303,0,6303303,0,True,0,6,870,806,-1,TCP-SYN,Attack
694,694,of:0000000000000003,Port#:1,473,12615548,6337553,539,156,0,0,0,0,0,0,598,5,5,0,0,0,0,1,0,0,0,0,0,True,0,6,6560,6454,-1,TCP-SYN,Attack
695,695,of:0000000000000003,Port#:2,2887,19038188,169081,2833,156,0,0,0,0,95,5118,5674,99,5,0,0,0,0,2,464,126090,464,126090,464,True,0,6,6560,6454,-1,TCP-SYN,Attack
696,696,of:0000000000000003,Port#:3,140,18772,18678,137,156,0,0,0,0,5,598,556,4,5,0,0,0,0,3,0,0,0,0,0,True,0,6,6560,6454,-1,TCP-SYN,Attack
697,697,of:0000000000000003,Port#:4,2943,176486,12752701,2844,156,0,0,0,0,99,5674,5716,100,5,0,0,0,0,4,464,126090,464,126090,464,True,0,6,6560,6454,-1,TCP-SYN,Attack
698,698,of:0000000000000004,Port#:1,313,6322164,18646,137,156,0,0,0,0,4,556,598,5,5,0,0,0,0,1,0,0,0,0,0,True,0,6,6194,6094,-1,TCP-SYN,Attack
699,699,of:0000000000000004,Port#:2,2844,12752701,176486,2943,156,0,0,0,0,100,5716,5674,99,5,0,0,0,0,2,502,126090,502,126090,502,True,0,6,6194,6094,-1,TCP-SYN,Attack
700,700,of:0000000000000004,Port#:3,2926,175546,19056061,3017,156,0,0,0,0,98,5632,5716,100,5,0,0,0,0,3,12609,126090,12609,126090,12609,True,0,6,6194,6094,-1,TCP-SYN,Attack
701,701,of:0000000000000001,Port#:1,187,6304485,26769,258,156,0,0,0,0,0,0,598,5,4,0,0,0,0,1,0,0,0,0,0,True,0,6,1829,1726,-1,TCP-SYN,Attack
702,702,of:0000000000000001,Port#:2,407,6319555,12633309,601,156,0,0,0,0,42,3049,2627014,76,4,0,0,0,0,2,262641,6303304,262641,6303304,262641,True,0,6,1829,1726,-1,TCP-SYN,Attack
703,703,of:0000000000000001,Port#:3,485,12625500,33160,349,156,0,0,0,0,75,2626972,3647,47,4,0,0,0,0,3,0,0,0,0,0,True,0,6,1829,1726,-1,TCP-SYN,Attack
704,704,of:0000000000000001,Port#:4,628,6343981,12633641,607,156,0,0,0,0,4,556,598,5,5,0,0,0,0,4,0,0,0,0,0,True,0,6,1829,1726,-1,TCP-SYN,Attack
705,705,of:0000000000000002,Port#:1,361,12607908,33534,356,156,0,0,0,0,71,2626416,3647,47,5,0,0,0,0,1,0,0,0,0,0,True,0,6,841,780,-1,TCP-SYN,Attack
706,706,of:0000000000000002,Port#:2,349,33160,12625500,485,156,0,0,0,0,47,3647,2626972,75,5,0,0,0,0,2,630330,6303304,630330,6303304,630330,True,0,6,841,780,-1,TCP-SYN,Attack
707,707,of:0000000000000007,Port#:1,140,18804,18646,137,156,0,0,0,0,4,556,598,5,5,0,0,0,0,1,0,0,0,0,0,True,0,4,1850,1734,-1,TCP-SYN,Attack
708,708,of:0000000000000007,Port#:2,953,25240350,6344643,643,156,0,0,0,0,5,598,598,5,5,0,0,0,0,2,0,0,0,0,0,True,0,4,1850,1734,-1,TCP-SYN,Attack
709,709,of:0000000000000007,Port#:3,634,6344233,25240098,947,156,0,0,0,0,5,598,556,4,5,0,0,0,0,3,0,0,0,0,0,True,0,4,1850,1734,-1,TCP-SYN,Attack
710,710,of:0000000000000008,Port#:1,144,18778,176540,2944,156,0,0,0,0,5,598,5728,100,4,0,0,0,0,1,459,126090,459,126090,459,True,0,5,4745,4640,-1,TCP-SYN,Attack
711,711,of:0000000000000008,Port#:2,947,25240098,6344233,634,156,0,0,0,0,4,556,598,5,4,0,0,0,0,2,0,0,0,0,0,True,0,5,4745,4640,-1,TCP-SYN,Attack
712,712,of:0000000000000008,Port#:3,2919,175278,18972,144,156,0,0,0,0,100,5732,556,4,4,0,0,0,0,3,0,0,0,0,0,True,0,5,4745,4640,-1,TCP-SYN,Attack
713,713,of:0000000000000005,Port#:1,607,12633641,6343981,628,156,0,0,0,0,5,598,556,4,5,0,0,0,0,1,0,0,0,0,0,True,0,4,1878,1778,-1,TCP-SYN,Attack
714,714,of:0000000000000005,Port#:2,492,12625765,19056,146,156,0,0,0,0,5,598,598,5,5,0,0,0,0,2,0,0,0,0,0,True,0,4,1878,1778,-1,TCP-SYN,Attack
715,715,of:0000000000000005,Port#:3,144,18778,19056,146,156,0,0,0,0,5,598,598,5,5,0,0,0,0,4,0,0,0,0,0,True,0,4,1878,1778,-1,TCP-SYN,Attack
