,Unnamed: 0.1,Unnamed: 0,Received Packets,Received Bytes,Sent Bytes,Sent Packets,Port alive Duration (S),Packets Rx Dropped,Packets Tx Dropped,Packets Rx Errors,Packets Tx Errors,Delta Received Packets,Delta Received Bytes,Delta Sent Bytes,Delta Sent Packets,Delta Port alive Duration (S),Delta Packets Rx Dropped, Delta Packets Tx Dropped,Delta Packets Rx Errors,Delta Packets Tx Errors,Connection Point,Total Load/Rate,Total Load/Latest,Unknown Load/Rate,Unknown Load/Latest,Latest bytes counter,is_valid,Table ID,Active Flow Entries,Packets Looked Up,Packets Matched,Max Size,Switch ID_of:0000000000000002,Switch ID_of:0000000000000003,Switch ID_of:0000000000000004,Switch ID_of:0000000000000005,Switch ID_of:0000000000000006,Switch ID_of:0000000000000007,Switch ID_of:0000000000000008,Switch ID_of:0000000000000009,Switch ID_of:000000000000000a,Switch ID_of:000000000000000b,Switch ID_of:000000000000000c,Port Number_Port#:2,Port Number_Port#:3,Port Number_Port#:4
495,495,495,524,6327566,18937016,779,156,0,0,0,0,0,0,602,5,5,0,0,0,0,2,0,0,0,0,0,True,0,6,2445,2350,-1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
496,496,496,948,25240048,26668,252,156,0,0,0,0,5,598,560,4,5,0,0,0,0,3,0,0,0,0,0,True,0,6,2445,2350,-1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
497,497,497,319,6322255,6353751,776,156,0,0,0,0,5,598,602,5,5,0,0,0,0,4,0,6303353,0,6303353,0,True,0,6,2445,2350,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
498,498,498,478,12615885,6338569,554,156,0,0,0,0,0,0,560,4,5,0,0,0,0,1,0,0,0,0,0,True,0,4,1617,1515,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
499,499,499,12,996,19218,147,156,0,0,0,0,0,0,560,4,5,0,0,0,0,2,0,0,0,0,0,True,0,4,1617,1515,-1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
500,500,500,262,26985,18936832,772,156,0,0,0,0,4,556,560,4,5,0,0,0,0,3,0,0,0,0,0,True,0,4,1617,1515,-1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
501,501,501,551,6338097,19128,146,156,0,0,0,0,4,556,560,4,5,0,0,0,0,5,0,0,0,0,0,True,0,4,1617,1515,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
502,502,502,413,6319959,12634288,614,156,0,0,0,0,0,0,560,4,5,0,0,0,0,1,0,0,0,0,0,True,0,4,1163,1097,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
503,503,503,263,27131,6322779,324,156,0,0,0,0,4,560,560,4,5,0,0,0,0,2,0,0,0,0,0,True,0,4,1163,1097,-1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
504,504,504,288,6311151,6329544,427,156,0,0,0,0,100,6596,6303026,168,5,0,0,0,0,1,0,0,0,0,0,True,0,8,7113,7009,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
505,505,505,3033,6463097,19072245,3284,156,0,0,0,0,99,5362,5890,103,5,0,0,0,0,2,534,6437766,534,6437766,534,True,0,8,7113,7009,-1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
506,506,506,479,12624711,6479114,3136,156,0,0,0,0,168,6303026,12444,202,5,0,0,0,0,3,448,136504,448,136504,448,True,0,8,7113,7009,-1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
507,507,507,3227,12776692,27069,264,156,0,0,0,0,103,5890,598,5,5,0,0,0,0,4,0,0,0,0,0,True,0,8,7113,7009,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
508,508,508,3105,12768488,18646,137,156,0,0,0,0,102,5848,556,4,5,0,0,0,0,1,0,0,0,0,0,True,0,5,3907,3802,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
509,509,509,264,27069,12776692,3227,156,0,0,0,0,4,556,5848,102,5,0,0,0,0,2,534,6437766,534,6437766,534,True,0,5,3907,3802,-1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
510,510,510,422,6329815,6330380,436,156,0,0,0,0,4,556,556,4,5,0,0,0,0,3,0,0,0,0,0,True,0,5,3907,3802,-1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
511,511,511,301,6312282,6330426,436,156,0,0,0,0,0,0,598,5,5,0,0,0,0,1,0,0,0,0,0,True,0,8,7398,7299,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
512,512,512,2867,12743198,168725,2860,156,0,0,0,0,99,5346,5944,104,5,0,0,0,0,2,534,141850,534,141850,534,True,0,8,7398,7299,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
513,513,513,3483,19086064,12641041,713,156,0,0,0,0,104,5944,556,4,5,0,0,0,0,3,630335,6303353,630335,6303353,630335,True,0,8,7398,7299,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
514,514,514,641,6344790,12633080,599,156,0,0,0,0,4,556,598,5,5,0,0,0,0,4,721,7218,721,7218,721,True,0,8,7398,7299,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
515,515,515,911,25228298,12655710,932,156,0,0,0,0,164,6302470,7152,104,5,0,0,0,0,1,0,0,0,0,0,True,0,9,4716,4657,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
516,516,516,713,12641041,19086064,3483,156,0,0,0,0,4,556,5944,104,5,0,0,0,0,2,534,149068,534,149068,534,True,0,9,4716,4657,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
517,517,517,141,18814,18604,136,156,0,0,0,0,5,598,556,4,5,0,0,0,0,1,0,0,0,0,0,True,0,5,1285,1171,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
518,518,518,773,18936507,26753,259,156,0,0,0,0,5,598,598,5,5,0,0,0,0,2,0,0,0,0,0,True,0,5,1285,1171,-1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
519,519,519,250,26407,12632936,595,156,0,0,0,0,4,556,598,5,5,0,0,0,0,3,0,7218,0,7218,0,True,0,5,1285,1171,-1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
520,520,520,262,26953,6330519,438,156,0,0,0,0,5,598,598,5,5,0,0,0,0,1,0,0,0,0,0,True,0,5,1875,1765,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
521,521,521,595,12632936,26407,250,156,0,0,0,0,5,598,556,4,5,0,0,0,0,2,0,0,0,0,0,True,0,5,1875,1765,-1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
522,522,522,772,18936832,26985,262,156,0,0,0,0,4,560,598,5,5,0,0,0,0,3,0,0,0,0,0,True,0,5,1875,1765,-1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
523,523,523,599,12633080,6344790,641,156,0,0,0,0,5,598,556,4,5,0,0,0,0,1,0,6303353,0,6303353,0,True,0,6,1713,1614,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
524,524,524,322,6322567,19024,146,156,0,0,0,0,5,598,598,5,5,0,0,0,0,2,0,0,0,0,0,True,0,6,1713,1614,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
525,525,525,542,6337649,19024,146,156,0,0,0,0,5,598,598,5,5,0,0,0,0,4,0,7218,0,7218,0,True,0,6,1713,1614,-1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
526,526,526,436,6330380,6329815,422,156,0,0,0,0,5,598,556,4,5,0,0,0,0,1,0,0,0,0,0,True,0,5,1549,1446,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
527,527,527,146,19024,6337649,542,156,0,0,0,0,5,598,598,5,5,0,0,0,0,2,0,6303353,0,6303353,0,True,0,5,1549,1446,-1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
528,528,528,438,6330519,26953,262,156,0,0,0,0,5,598,598,5,5,0,0,0,0,3,0,0,0,0,0,True,0,5,1549,1446,-1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
529,529,529,321,6322525,6337371,540,156,0,0,0,0,5,598,598,5,5,0,0,0,0,1,0,6303353,0,6303353,0,True,0,5,1556,1451,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
530,530,530,320,6322459,18116,129,156,0,0,0,0,5,598,556,4,5,0,0,0,0,3,0,0,0,0,0,True,0,5,1556,1451,-1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
531,531,531,146,19128,6338097,551,156,0,0,0,0,5,602,598,5,5,0,0,0,0,4,0,0,0,0,0,True,0,5,1556,1451,-1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
532,532,532,473,12615524,6333562,509,116,0,0,0,0,0,0,560,4,4,0,0,0,0,1,0,6303287,0,6303287,0,True,0,6,1774,1672,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
533,533,533,237,16432,12621598,459,116,0,0,0,0,0,0,560,4,4,0,0,0,0,2,0,0,0,0,0,True,0,6,1774,1672,-1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
534,534,534,855,18940341,6340914,615,116,0,0,0,0,4,556,560,4,4,0,0,0,0,3,0,7677,0,7677,0,True,0,6,1774,1672,-1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
535,535,535,115,15071,6318160,285,116,0,0,0,0,5,626,560,4,4,0,0,0,0,4,0,0,0,0,0,True,0,6,1774,1672,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
536,536,536,345,23833,18925687,640,116,0,0,0,0,0,0,560,4,5,0,0,0,0,1,0,0,0,0,0,True,0,8,4652,4567,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
537,537,537,1710,94205,6404253,1876,116,0,0,0,0,138,8197,2500968,170,5,0,0,0,0,2,631419,6388336,631419,6388336,631419,True,0,8,4652,4567,-1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
538,538,538,113,14959,122996,2023,116,0,0,0,0,4,556,8757,142,5,0,0,0,0,3,0,0,0,0,0,True,0,8,4652,4567,-1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
539,539,539,2222,19010829,15079,114,116,0,0,0,0,170,2500964,560,4,5,0,0,0,0,5,0,0,0,0,0,True,0,8,4652,4567,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
540,540,540,191,6304760,22726,225,116,0,0,0,0,0,0,560,4,5,0,0,0,0,1,0,0,0,0,0,True,0,4,520,461,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
541,541,541,225,22678,6318785,292,116,0,0,0,0,4,560,560,4,5,0,0,0,0,2,0,0,0,0,0,True,0,4,520,461,-1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
542,542,542,472,12615478,6333498,507,116,0,0,0,0,68,2495128,3473,44,5,0,0,0,0,1,0,0,0,0,0,True,0,10,4956,4857,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
543,543,543,2125,18997064,123944,2040,116,0,0,0,0,100,5404,5890,103,5,0,0,0,0,2,523,93159,523,93159,523,True,0,10,4956,4857,-1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
544,544,544,108,14717,14791,109,116,0,0,0,0,4,556,556,4,5,0,0,0,0,3,0,0,0,0,0,True,0,10,4956,4857,-1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
545,545,545,2150,131349,12707592,2051,116,0,0,0,0,143,8807,2501088,172,5,0,0,0,0,4,250036,6388768,250036,6388768,250036,True,0,10,4956,4857,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
546,546,546,110,14833,14675,107,116,0,0,0,0,4,556,556,4,5,0,0,0,0,1,0,0,0,0,0,True,0,9,4379,4286,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
547,547,547,2050,12707538,131295,2149,116,0,0,0,0,171,2501034,8753,142,5,0,0,0,0,2,1832,92467,1832,92467,1832,True,0,9,4379,4286,-1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
548,548,548,2136,130523,12707468,2049,116,0,0,0,0,142,8753,2500964,170,5,0,0,0,0,3,315687,6388336,315687,6388336,315687,True,0,9,4379,4286,-1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
549,549,549,186,6304415,22784,227,116,0,0,0,0,0,0,556,4,5,0,0,0,0,1,0,0,0,0,0,True,0,4,902,806,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
550,550,550,126,8789,6318451,288,116,0,0,0,0,0,0,556,4,5,0,0,0,0,2,0,0,0,0,0,True,0,4,902,806,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
551,551,551,110,14861,14717,108,116,0,0,0,0,5,626,556,4,5,0,0,0,0,3,0,0,0,0,0,True,0,4,902,806,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
552,552,552,388,6325532,6326225,402,116,0,0,0,0,4,556,556,4,5,0,0,0,0,4,0,0,0,0,0,True,0,4,902,806,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
553,553,553,12,1016,15091,115,116,0,0,0,0,0,0,556,4,5,0,0,0,0,1,0,0,0,0,0,True,0,4,223,167,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
554,554,554,108,14717,14861,110,116,0,0,0,0,4,556,626,5,5,0,0,0,0,2,0,0,0,0,0,True,0,4,223,167,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
555,555,555,111,14903,14675,107,116,0,0,0,0,5,626,556,4,5,0,0,0,0,1,0,0,0,0,0,True,0,5,1346,1237,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
556,556,556,748,18932934,6326026,399,116,0,0,0,0,4,556,556,4,5,0,0,0,0,2,0,0,0,0,0,True,0,5,1346,1237,-1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
557,557,557,392,6325700,18932766,744,116,0,0,0,0,4,556,556,4,5,0,0,0,0,3,0,6303287,0,6303287,0,True,0,5,1346,1237,-1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
558,558,558,112,14723,131419,2151,116,0,0,0,0,4,556,8823,143,5,0,0,0,0,1,1351,95338,1351,95338,1351,True,0,8,3487,3390,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
559,559,559,744,18932766,6325700,392,116,0,0,0,0,4,556,556,4,5,0,0,0,0,2,0,0,0,0,0,True,0,8,3487,3390,-1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
560,560,560,2024,123050,14959,113,116,0,0,0,0,142,8757,556,4,5,0,0,0,0,3,0,0,0,0,0,True,0,8,3487,3390,-1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
561,561,561,402,6326225,6325532,388,116,0,0,0,0,4,556,556,4,5,0,0,0,0,1,0,0,0,0,0,True,0,5,1366,1273,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
562,562,562,460,12621710,15001,114,116,0,0,0,0,4,556,556,4,5,0,0,0,0,2,0,0,0,0,0,True,0,5,1366,1273,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
563,563,563,113,14793,15001,114,116,0,0,0,0,4,556,556,4,5,0,0,0,0,4,0,0,0,0,0,True,0,5,1366,1273,-1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
564,564,564,2050,12707522,130577,2137,116,0,0,0,0,170,2500964,8753,142,5,0,0,0,0,1,1292,94744,1292,94744,1292,True,0,9,4403,4300,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
565,565,565,114,15001,14793,113,116,0,0,0,0,4,556,556,4,5,0,0,0,0,2,0,0,0,0,0,True,0,9,4403,4300,-1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
566,566,566,2151,131419,14723,112,116,0,0,0,0,143,8823,556,4,5,0,0,0,0,3,0,0,0,0,0,True,0,9,4403,4300,-1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
567,567,567,2049,12707298,15001,114,116,0,0,0,0,171,2501018,556,4,5,0,0,0,0,1,0,0,0,0,0,True,0,6,2552,2454,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
568,568,568,114,15001,14507,103,116,0,0,0,0,4,556,556,4,5,0,0,0,0,3,631414,6388768,631414,6388768,631414,True,0,6,2552,2454,-1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
569,569,569,114,15079,19010937,2224,116,0,0,0,0,4,560,2501018,171,5,0,0,0,0,4,0,0,0,0,0,True,0,6,2552,2454,-1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
570,570,570,581,12622949,12637763,688,126,0,0,0,0,44,3181,2495409,70,5,0,0,0,0,1,0,0,0,0,0,True,0,6,2073,1971,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
571,571,571,237,16432,12622438,465,126,0,0,0,0,0,0,280,2,5,0,0,0,0,2,0,0,0,0,0,True,0,6,2073,1971,-1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
572,572,572,1034,25244536,6349179,729,126,0,0,0,0,70,2495407,3461,46,5,0,0,0,0,3,0,0,0,0,0,True,0,6,2073,1971,-1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
573,573,573,121,15905,6319070,292,126,0,0,0,0,2,278,350,3,5,0,0,0,0,4,0,0,0,0,0,True,0,6,2073,1971,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
574,574,574,345,23833,18926527,646,126,0,0,0,0,0,0,280,2,5,0,0,0,0,1,0,0,0,0,0,True,0,8,5049,4963,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
575,575,575,1899,104411,6415299,2071,126,0,0,0,0,94,5076,5356,96,5,0,0,0,0,2,-9061,0,-9061,0,-9061,True,0,8,5049,4963,-1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
576,576,576,119,15793,134042,2218,126,0,0,0,0,4,556,5356,96,5,0,0,0,0,3,0,0,0,0,0,True,0,8,5049,4963,-1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
577,577,577,2417,19021869,15919,120,126,0,0,0,0,98,5632,280,2,5,0,0,0,0,5,0,0,0,0,0,True,0,8,5049,4963,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
578,578,578,192,6304830,23566,231,126,0,0,0,0,1,70,280,2,5,0,0,0,0,1,0,0,0,0,0,True,0,4,533,473,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
579,579,579,231,23518,6319695,299,126,0,0,0,0,2,280,350,3,5,0,0,0,0,2,0,0,0,0,0,True,0,4,533,473,-1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
580,580,580,472,12615478,6334332,513,126,0,0,0,0,0,0,278,2,5,0,0,0,0,1,0,0,0,0,0,True,0,8,5353,5253,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
581,581,581,2313,19007216,135000,2235,126,0,0,0,0,94,5076,5354,96,5,0,0,0,0,2,9568,95688,9568,95688,9568,True,0,8,5353,5253,-1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
582,582,582,115,15621,15695,116,126,0,0,0,0,2,278,348,3,5,0,0,0,0,3,0,0,0,0,0,True,0,8,5353,5253,-1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
583,583,583,2344,142335,12718578,2245,126,0,0,0,0,96,5354,5354,96,5,0,0,0,0,4,-9061,0,-9061,0,-9061,True,0,8,5353,5253,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
584,584,584,116,15667,15579,114,126,0,0,0,0,4,556,556,4,5,0,0,0,0,1,0,0,0,0,0,True,0,8,4781,4688,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
585,585,585,2245,12718578,142335,2344,126,0,0,0,0,98,5632,5632,98,5,0,0,0,0,2,513,102673,513,102673,513,True,0,8,4781,4688,-1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
586,586,586,2331,141563,12718508,2244,126,0,0,0,0,96,5354,5632,98,5,0,0,0,0,3,513,6398542,513,6398542,513,True,0,8,4781,4688,-1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
587,587,587,186,6304415,23618,233,126,0,0,0,0,0,0,278,2,5,0,0,0,0,1,0,0,0,0,0,True,0,6,1203,1105,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
588,588,588,299,6312150,6326710,402,126,0,0,0,0,68,2495129,3459,46,5,0,0,0,0,2,318,7351,318,7351,318,True,0,6,1203,1105,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
589,589,589,116,15695,15551,114,126,0,0,0,0,2,278,278,2,5,0,0,0,0,3,0,0,0,0,0,True,0,6,1203,1105,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
590,590,590,503,6333861,12630420,581,126,0,0,0,0,47,3529,2495407,70,5,0,0,0,0,4,249512,6303287,249512,6303287,249512,True,0,6,1203,1105,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
591,591,591,13,1086,15995,122,126,0,0,0,0,1,70,348,3,5,0,0,0,0,1,0,0,0,0,0,True,0,4,237,179,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
592,592,592,114,15551,15695,116,126,0,0,0,0,2,278,278,2,5,0,0,0,0,2,0,0,0,0,0,True,0,4,237,179,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
593,593,593,117,15737,15509,113,126,0,0,0,0,2,278,278,2,5,0,0,0,0,1,0,0,0,0,0,True,0,6,1652,1542,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
594,594,594,928,25237199,6334355,514,126,0,0,0,0,71,2495477,3529,47,5,0,0,0,0,2,318,7351,318,7351,318,True,0,6,1652,1542,-1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
595,595,595,506,6333959,25236961,923,126,0,0,0,0,46,3459,2495407,70,5,0,0,0,0,3,0,0,0,0,0,True,0,6,1652,1542,-1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
596,596,596,119,15627,142405,2345,126,0,0,0,0,3,348,5354,96,5,0,0,0,0,1,507,103105,507,103105,507,True,0,8,3982,3884,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
597,597,597,923,25236961,6333959,506,126,0,0,0,0,70,2495407,3459,46,5,0,0,0,0,2,0,0,0,0,0,True,0,8,3982,3884,-1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
598,598,598,2218,134042,15793,119,126,0,0,0,0,96,5356,278,2,5,0,0,0,0,3,0,0,0,0,0,True,0,8,3982,3884,-1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
599,599,599,581,12630420,6333861,503,126,0,0,0,0,72,2495685,3529,47,5,0,0,0,0,1,364,7351,364,7351,364,True,0,6,1672,1578,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
600,600,600,466,12622544,15835,120,126,0,0,0,0,4,556,278,2,5,0,0,0,0,2,0,0,0,0,0,True,0,6,1672,1578,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
601,601,601,119,15627,15905,121,126,0,0,0,0,2,278,278,2,5,0,0,0,0,4,315147,6303287,315147,6303287,315147,True,0,6,1672,1578,-1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
602,602,602,2244,12718508,141563,2331,126,0,0,0,0,95,5300,5300,95,5,0,0,0,0,1,513,102673,513,102673,513,True,0,8,4806,4702,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
603,603,603,121,15905,15627,119,126,0,0,0,0,2,278,278,2,5,0,0,0,0,2,0,0,0,0,0,True,0,8,4806,4702,-1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
604,604,604,2345,142405,15627,119,126,0,0,0,0,95,5300,348,3,5,0,0,0,0,3,0,0,0,0,0,True,0,8,4806,4702,-1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
605,605,605,2243,12718284,15835,120,126,0,0,0,0,96,5354,278,2,5,0,0,0,0,1,0,0,0,0,0,True,0,6,2767,2667,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
606,606,606,121,15905,15341,109,126,0,0,0,0,3,348,278,2,5,0,0,0,0,3,507,6398974,507,6398974,507,True,0,6,2767,2667,-1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
607,607,607,120,15919,19021923,2418,126,0,0,0,0,2,280,5354,96,5,0,0,0,0,4,0,0,0,0,0,True,0,6,2767,2667,-1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
608,608,608,582,12623019,12638918,697,136,0,0,0,0,1,70,350,3,5,0,0,0,0,1,0,6303287,0,6303287,0,True,0,6,2098,1991,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
609,609,609,238,16502,12623593,474,136,0,0,0,0,1,70,350,3,5,0,0,0,0,2,0,0,0,0,0,True,0,6,2098,1991,-1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
610,610,610,1042,25245615,6350222,736,136,0,0,0,0,2,278,280,2,5,0,0,0,0,3,0,7351,0,7351,0,True,0,6,2098,1991,-1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
611,611,611,129,16984,6320155,300,136,0,0,0,0,2,278,280,2,5,0,0,0,0,4,0,0,0,0,0,True,0,6,2098,1991,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
612,612,612,346,23903,18927612,654,136,0,0,0,0,0,0,280,2,5,0,0,0,0,1,0,0,0,0,0,True,0,8,5727,5635,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
613,613,613,2193,121824,12730020,2442,136,0,0,0,0,128,7621,2631716,166,5,0,0,0,0,2,378224,3782242,378224,3782242,378224,True,0,8,5727,5635,-1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
614,614,614,127,16872,152428,2518,136,0,0,0,0,2,278,7901,130,5,0,0,0,0,3,0,0,0,0,0,True,0,8,5727,5635,-1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
615,615,615,2788,25336584,17004,128,136,0,0,0,0,166,2631714,280,2,5,0,0,0,0,5,0,0,0,0,0,True,0,8,5727,5635,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
616,616,616,192,6304830,24721,240,136,0,0,0,0,0,0,280,2,5,0,0,0,0,1,0,0,0,0,0,True,0,4,550,487,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
617,617,617,240,24673,6320780,307,136,0,0,0,0,2,280,280,2,5,0,0,0,0,2,0,0,0,0,0,True,0,4,550,487,-1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
618,618,618,473,12615548,6335481,522,136,0,0,0,0,0,0,348,3,5,0,0,0,0,1,0,0,0,0,0,True,0,6,5737,5632,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
619,619,619,2502,19017422,146285,2432,136,0,0,0,0,92,4968,5246,94,5,0,0,0,0,2,442,105354,442,105354,442,True,0,6,5737,5632,-1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
620,620,620,123,16700,16732,123,136,0,0,0,0,2,278,278,2,5,0,0,0,0,3,0,0,0,0,0,True,0,6,5737,5632,-1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
621,621,621,2542,153690,12729863,2442,136,0,0,0,0,95,5316,5246,94,5,0,0,0,0,4,442,105354,442,105354,442,True,0,6,5737,5632,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
622,622,622,297,6320106,16616,121,136,0,0,0,0,73,2626676,278,2,5,0,0,0,0,1,0,0,0,0,0,True,0,7,5360,5261,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
623,623,623,2442,12729863,153690,2542,136,0,0,0,0,94,5246,5316,95,5,0,0,0,0,2,10535,105354,10535,105354,10535,True,0,7,5360,5261,-1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
624,624,624,2528,152876,19033223,2615,136,0,0,0,0,95,5316,2631714,166,5,0,0,0,0,3,631338,6408640,631338,6408640,631338,True,0,7,5360,5261,-1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
625,625,625,187,6304485,24697,241,136,0,0,0,0,0,0,278,2,5,0,0,0,0,1,0,0,0,0,0,True,0,8,1504,1401,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
