,Received Packets,Received Bytes,Sent Bytes,Sent Packets,Port alive Duration (S),Delta Received Packets,Delta Received Bytes,Delta Sent Bytes,Delta Sent Packets,Delta Port alive Duration (S),Connection Point,Total Load/Rate,Total Load/Latest,Active Flow Entries,Switch ID_of:0000000000000002,Switch ID_of:0000000000000003,Switch ID_of:0000000000000004,Switch ID_of:0000000000000005,Switch ID_of:0000000000000006,Switch ID_of:0000000000000007,Switch ID_of:0000000000000008,Switch ID_of:0000000000000009,Switch ID_of:000000000000000a,Switch ID_of:000000000000000b,Switch ID_of:000000000000000c,Port Number_Port#:2,Port Number_Port#:3,Port Number_Port#:4
1084,2092,6407298,134439,2193,211,96,5184,5744,100,4,1,502,109539,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1085,506,6326380,18942119,813,211,0,0,560,4,4,2,0,0,8,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1086,2822,19051974,6334666,455,211,100,5740,560,4,4,3,0,6303353,8,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1087,290,31548,12748069,2640,211,4,556,5744,100,4,4,502,6405540,8,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1088,592,12623700,12645768,743,211,0,0,560,4,4,1,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1089,2383,12718718,6445728,2482,211,96,5184,5744,100,4,2,464,6405540,6,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1090,175,23734,19051925,2818,211,4,556,5744,100,4,3,464,109539,6,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1091,2746,12755179,23958,177,211,100,5740,560,4,4,5,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1092,189,6304641,31826,291,211,0,0,560,4,5,1,0,7614,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1093,177,23958,24042,179,211,4,560,560,4,5,2,0,0,6,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1094,190,6304663,31573,290,211,29,788619,2351,27,5,1,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1095,187,6304485,31768,293,211,0,0,556,4,5,2,0,0,6,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1096,288,31441,12630468,519,211,27,2351,789175,33,5,3,118242,6303551,6,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1097,291,31588,23818,177,211,4,556,556,4,5,4,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1098,564,6341966,23650,173,211,4,556,556,4,5,1,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1099,177,23818,31588,291,211,4,556,556,4,5,2,0,0,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1100,167,23398,6334448,456,211,4,556,556,4,5,3,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1101,117,8199,6327465,354,211,0,0,556,4,5,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1102,412,6319876,12638187,634,211,0,0,556,4,5,2,0,6303353,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1103,632,12638151,6334845,461,211,4,556,556,4,5,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1104,911,18948894,6342767,578,211,4,556,556,4,5,4,0,7614,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1105,413,6319927,12638692,641,211,23,1795,789175,33,4,1,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1106,461,6334845,12638151,632,211,4,556,556,4,4,2,0,0,6,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1107,171,23566,23650,173,211,4,556,556,4,5,1,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1108,577,6342725,12645934,748,211,4,556,556,4,5,2,630335,6303353,6,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1109,744,12645766,6334743,458,211,4,556,556,4,5,3,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1110,177,23818,23818,177,211,4,556,556,4,4,1,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1111,458,6334743,12645766,744,211,4,556,556,4,4,2,630335,6303353,6,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1112,2818,19051925,23734,175,211,100,5744,556,4,4,3,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1113,578,6342767,18948894,911,211,4,556,556,4,5,1,0,6303353,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1114,178,23888,23860,178,211,4,556,556,4,5,4,0,7614,6,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1115,2401,6425613,6449332,2570,221,117,6823,794405,130,5,1,631389,6423434,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1116,506,6326380,18943071,821,221,0,0,630,5,5,2,0,0,8,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1117,3199,25366861,6343303,575,221,130,794401,2157,24,5,3,0,0,8,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1118,297,32424,12759469,2842,221,4,556,5786,101,5,4,496,6416016,8,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1119,592,12623700,12646650,750,221,0,0,560,4,5,1,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1120,2578,12729236,6457128,2684,221,97,5226,5786,101,5,2,496,6416016,6,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1121,182,24610,19063283,3019,221,4,556,5786,101,5,3,496,120015,6,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1122,2948,12766573,24840,184,221,101,5782,560,4,5,5,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1123,189,6304641,32708,298,221,0,0,560,4,5,1,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1124,184,24840,24924,186,221,4,560,560,4,5,2,0,0,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1125,366,12608198,40204,410,221,29,788619,2153,24,5,1,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1126,187,6304485,32644,300,221,0,0,556,4,5,2,0,0,8,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1127,294,32275,12631344,526,221,4,556,556,4,5,3,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1128,412,40261,24694,184,221,24,2153,556,4,5,4,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1129,571,6342842,24484,179,221,4,556,556,4,5,1,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1130,184,24694,40261,412,221,4,556,2153,24,5,2,192,7681,5,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1131,287,32029,6335324,463,221,24,2153,556,4,5,3,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1132,117,8199,6328341,361,221,0,0,556,4,5,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1133,412,6319876,12639063,641,221,0,0,556,4,5,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1134,639,12639027,6335679,467,221,4,556,556,4,4,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1135,917,18949728,6343643,585,221,4,556,556,4,5,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1136,413,6319927,12639568,648,221,0,0,556,4,5,1,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1137,467,6335679,12639027,639,221,4,556,556,4,5,2,0,0,6,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1138,178,24442,24484,179,221,4,556,556,4,5,1,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1139,759,12647094,12646810,755,221,33,789175,556,4,5,2,0,0,5,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1140,750,12646600,12639112,640,221,4,556,789175,33,5,3,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1141,184,24694,32491,298,221,4,556,2153,24,4,1,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1142,640,12639112,12646600,750,221,33,789175,556,4,4,2,0,0,7,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1143,3019,19063283,24610,182,221,101,5786,556,4,5,3,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1144,585,6343643,18949728,917,221,4,556,556,4,5,1,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1145,360,6328257,24736,185,221,33,789175,556,4,5,4,630341,6303419,5,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1146,2596,6436143,6460814,2773,231,98,5292,5922,103,5,1,-12552,0,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1147,681,12629848,18951564,939,231,32,919888,2673,32,5,2,224,7537,10,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1148,3512,25385878,12647611,756,231,130,7961,920448,36,5,3,-512092,0,10,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1149,304,33300,12770881,3044,231,4,556,5852,102,5,4,529,6426816,10,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1150,592,12623700,12647532,757,231,0,0,560,4,5,1,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1151,2773,12739766,6468540,2886,231,98,5292,5852,102,5,2,529,6426816,6,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1152,189,25486,19074653,3220,231,4,556,5852,102,5,3,529,130815,6,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1153,3150,12777979,25722,191,231,102,5848,560,4,5,5,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1154,189,6304641,33590,305,231,0,0,560,4,5,1,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1155,191,25722,25806,193,231,4,560,560,4,5,2,0,0,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1156,478,12615851,6344506,591,231,28,2113,920444,36,5,1,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1157,188,6304555,33520,307,231,1,70,556,4,5,2,0,0,8,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1158,301,33151,12632178,532,231,4,556,556,4,5,3,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1159,593,6344563,25570,191,231,36,920444,556,4,5,4,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1160,577,6343676,25360,186,231,4,556,556,4,4,1,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1161,191,25570,6344563,593,231,4,556,920444,36,4,2,630335,6311033,6,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1162,467,6336289,6336200,470,231,36,920444,556,4,4,3,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1163,117,8199,6329217,368,231,0,0,556,4,5,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1164,412,6319876,12639939,648,231,0,0,556,4,5,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1165,645,12639861,6336555,474,231,4,556,556,4,5,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1166,923,18950562,6344519,592,231,4,556,556,4,5,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1167,413,6319927,12640444,655,231,0,0,556,4,5,1,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1168,474,6336555,12639861,645,231,4,556,556,4,5,2,0,0,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1169,184,25276,25360,186,231,4,556,556,4,5,1,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1170,878,12655623,12647686,762,231,32,2669,556,4,5,2,0,0,6,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1171,757,12647476,12647599,758,231,4,556,2669,32,5,3,-529,0,6,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1172,191,25570,6336793,479,231,4,556,920444,36,5,1,-512092,0,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1173,758,12647599,12647476,757,231,32,2669,556,4,5,2,0,0,9,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1174,3220,19074653,25486,189,231,102,5852,556,4,5,3,0,0,9,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1175,592,6344519,18950562,923,231,4,556,556,4,5,1,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1176,479,6336786,25612,192,231,32,2669,556,4,5,4,753,6310956,6,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1177,2962,12749913,6480083,3089,241,124,924856,7439,123,5,1,14648,146481,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1178,681,12629848,18952488,947,241,0,0,280,2,5,2,0,7537,10,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1179,3829,25405211,12648563,764,241,124,7507,280,2,5,3,0,6303352,10,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1180,312,34218,19085533,3417,241,2,278,925136,126,5,4,118712,12740212,10,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1181,711,12631827,18951882,939,241,29,2191,920168,34,5,1,0,0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1182,2964,12750068,6479724,3084,241,92,4968,5248,94,5,2,448,6436860,8,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1183,196,26362,19093922,3536,241,2,278,7439,123,5,3,529,130815,8,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1184,3524,19092695,26646,199,241,126,925134,280,2,5,5,0,0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1185,189,6304641,34514,313,241,0,0,280,2,4,1,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1186,199,26646,26730,201,241,2,280,280,2,4,2,0,0,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1187,478,12615851,6345424,599,241,0,0,278,2,5,1,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1188,188,6304555,34438,315,241,0,0,278,2,5,2,0,0,6,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1189,309,34069,12633012,538,241,2,278,278,2,5,3,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1190,601,6345481,26558,200,241,2,278,348,3,5,4,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1191,583,6344510,26278,194,241,2,278,278,2,5,1,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1192,200,26558,6345481,601,241,3,348,278,2,5,2,630335,6303352,5,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1193,474,6337193,6337118,478,241,3,348,278,2,5,3,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1194,117,8199,6330135,376,241,0,0,278,2,5,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1195,412,6319876,12640857,656,241,0,0,278,2,5,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1196,651,12640695,6337543,483,241,2,278,278,2,5,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1197,929,18951396,6345437,600,241,2,278,278,2,5,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1198,413,6319927,12641362,663,241,0,0,278,2,5,1,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1199,483,6337543,12640695,651,241,2,278,278,2,5,2,0,0,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1200,190,26110,26278,194,241,2,278,278,2,5,1,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1201,887,12656611,12648604,770,241,3,348,278,2,5,2,0,0,5,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1202,765,12648394,12648433,764,241,2,278,278,2,5,3,0,7537,5,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1203,199,26488,6337711,487,241,2,278,278,2,5,1,0,6303352,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1204,764,12648433,12648394,765,241,2,278,278,2,5,2,0,0,8,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1205,3536,19093922,26362,196,241,123,7439,278,2,5,3,0,0,8,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1206,600,6345437,18951396,929,241,2,278,278,2,5,1,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1207,487,6337704,26530,200,241,2,278,278,2,5,4,753,7537,5,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1208,3154,12760269,6491279,3287,251,96,5172,5452,98,5,1,491,159184,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1209,681,12629848,18953328,953,251,0,0,280,2,5,2,0,0,10,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1210,4027,25416401,18952764,943,251,98,5450,920169,34,5,3,630328,6303287,10,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1211,428,42613,19096729,3615,251,29,2341,5452,98,5,4,491,12750526,10,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1212,711,12631827,18952722,945,251,0,0,280,2,5,1,0,0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1213,3157,12760494,6490920,3282,251,97,5242,5452,98,5,2,491,6447174,8,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1214,202,27196,19105188,3735,251,2,278,5452,98,5,3,491,159184,8,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1215,3722,19103885,27556,206,251,98,5450,280,2,5,5,0,0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1216,362,12608002,42915,429,251,32,919889,2273,28,4,1,199,7417,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1217,205,27486,27570,207,251,2,280,280,2,4,2,0,0,6,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1218,478,12615851,6346258,605,251,0,0,278,2,5,1,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1219,188,6304555,35272,321,251,0,0,278,2,5,2,0,0,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1220,316,34973,12633846,544,251,2,278,278,2,5,3,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1221,607,6346315,27392,206,251,2,278,278,2,5,4,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1222,589,6345344,27112,200,251,2,278,278,2,5,1,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1223,206,27392,6346315,607,251,2,278,278,2,4,2,0,0,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1224,480,6338027,6337952,484,251,2,278,278,2,4,3,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1225,117,8199,6330969,382,251,0,0,278,2,5,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1226,521,6327367,18945052,835,251,26,1993,920167,34,5,2,118242,6303287,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1227,657,12641529,6338377,489,251,2,278,278,2,5,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1228,1108,25255591,6353762,715,251,34,920167,2271,28,5,4,212,7417,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1229,413,6319927,12642196,669,251,0,0,278,2,5,1,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1230,489,6338377,12641529,657,251,2,278,278,2,5,2,0,0,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1231,196,26944,27182,201,251,2,278,278,2,5,1,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1232,1002,12664936,18952799,949,251,28,2271,920167,34,5,2,0,0,6,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1233,944,18952589,12649337,771,251,34,920167,278,2,5,3,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1234,205,27322,6338545,493,251,2,278,278,2,5,1,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1235,771,12649337,18952589,944,251,2,278,920167,34,5,2,118242,6303287,7,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1236,3735,19105188,27196,202,251,98,5452,278,2,5,3,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1237,715,6353762,25255591,1108,251,28,2271,920167,34,5,1,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1238,493,6338538,27364,206,251,2,278,278,2,5,4,741,7417,6,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1239,226,6307234,93988,776,893,0,0,280,2,5,1,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1240,345,6315394,6398049,960,893,74,2757669,3592,48,5,2,873,8736,6,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1241,1067,6404929,6389297,820,893,48,3590,2757949,76,5,3,630364,6303646,6,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1242,647,84556,6395951,933,893,2,278,280,2,5,4,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1243,1071,58790,140962,1678,893,102,5508,5788,104,5,1,507,54216,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1244,398,12610548,101306,883,893,0,0,280,2,5,2,774,7747,8,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1245,668,86026,12744496,1965,893,2,278,5788,104,5,3,507,6357521,8,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1246,303,16690,24924,359,56,92,4968,5528,96,5,1,496,15552,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1247,357,24600,18919592,591,56,35,2587,2233168,66,5,2,223260,12606725,10,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1248,879,18934886,24962,297,56,158,2238132,3217,40,5,3,258,15626,10,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1249,68,9162,32700,473,56,4,556,5528,96,5,4,496,15552,10,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1250,612,33316,41668,669,56,187,10098,10658,191,5,1,950,31104,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1251,10,856,9292,69,56,0,0,560,4,5,2,0,0,8,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1252,66,8884,41452,665,56,4,556,10658,191,5,3,0,0,8,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1253,668,41538,9202,68,56,191,10654,560,4,5,5,0,0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1254,12,1032,9292,69,56,0,0,560,4,5,1,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1255,68,9202,9202,68,56,4,560,560,4,5,2,0,0,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1256,10,856,8974,67,56,0,0,556,4,4,1,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1257,187,6304501,16993,184,56,0,0,556,4,4,2,0,7945,6,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1258,67,9120,8716,62,56,4,556,556,4,4,3,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1259,184,16945,8884,66,56,4,556,556,4,4,4,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1260,377,25848,8716,62,56,98,5632,556,4,5,1,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1261,66,8884,16945,184,56,4,556,556,4,5,2,0,7945,6,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1262,180,16805,25612,376,56,5,626,5632,98,5,3,507,16578,6,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1263,320,17572,25926,378,56,94,5076,5632,98,5,1,459,16038,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1264,185,6304344,17097,183,56,62,2232608,3143,39,5,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1265,239,6312463,16874,180,56,4,556,556,4,5,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1266,599,40983,12616035,416,56,133,8219,2233164,66,5,4,630337,6303372,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1267,185,6304325,17006,182,56,0,0,556,4,5,1,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1268,180,16874,6312463,239,56,4,556,556,4,5,2,0,0,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1269,65,8842,8994,64,56,4,556,556,4,5,1,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1270,589,18919254,33745,493,56,67,2233234,8289,134,5,2,759,23719,8,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1271,486,33229,18919420,589,56,133,8219,2233164,66,5,3,1011157,10111577,8,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1272,66,8884,16945,184,56,4,556,556,4,5,1,0,0,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1273,589,18919420,33229,486,56,66,2233164,8219,133,5,2,717,23719,10,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1274,665,41452,8884,66,56,190,10604,556,4,5,3,0,0,10,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1275,416,12616035,40983,599,56,66,2233164,8219,133,4,1,-64,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1276,241,6312381,8884,66,56,5,626,556,4,4,2,0,0,8,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1277,180,16680,8884,66,56,4,556,556,4,4,4,223260,12606725,8,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1278,376,25612,16805,180,56,99,5686,626,5,5,1,0,7945,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1279,66,8884,16680,180,56,4,556,556,4,5,2,0,0,6,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1280,184,16945,8884,66,56,4,556,556,4,5,3,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1281,375,25558,16958,182,56,98,5632,556,4,5,1,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1282,68,9162,8952,63,56,4,556,556,4,5,3,907,31104,6,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1283,68,9202,41538,668,56,4,560,10654,191,5,4,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1284,505,27614,36821,567,66,99,5346,6109,104,5,1,540,26244,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1285,531,6328048,18928607,714,66,63,2232676,3831,47,5,2,320,12614697,10,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1286,1203,18954749,6329383,477,66,146,9173,2233369,67,5,3,249514,6319004,10,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1287,75,10199,44597,681,66,5,759,6109,104,5,4,540,26244,10,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1288,1008,54716,64041,1071,66,199,10746,11509,204,4,1,1074,53136,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1289,11,926,10405,77,66,1,70,763,5,4,2,0,0,8,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1290,73,9921,63895,1068,66,5,759,11509,204,4,3,0,0,8,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1291,1070,63905,10315,76,66,204,11505,763,5,4,5,0,0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1292,13,1102,10405,77,66,1,70,833,6,5,1,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1293,76,10315,10315,76,66,5,763,763,5,5,2,0,0,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1294,10,856,10081,75,66,0,0,759,5,5,1,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1295,304,6312543,6321408,364,66,42,3068,2233365,67,5,2,249514,6311323,6,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1296,74,10157,9823,70,66,5,759,759,5,5,3,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1297,365,6321430,9921,73,66,68,2233435,759,5,5,4,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,1
