,Received Packets,Received Bytes,Sent Bytes,Sent Packets,Port alive Duration (S),Delta Received Packets,Delta Received Bytes,Delta Sent Bytes,Delta Sent Packets,Delta Port alive Duration (S),Connection Point,Total Load/Rate,Total Load/Latest,Active Flow Entries,Switch ID_of:0000000000000002,Switch ID_of:0000000000000003,Switch ID_of:0000000000000004,Switch ID_of:0000000000000005,Switch ID_of:0000000000000006,Switch ID_of:0000000000000007,Switch ID_of:0000000000000008,Switch ID_of:0000000000000009,Switch ID_of:000000000000000a,Switch ID_of:000000000000000b,Switch ID_of:000000000000000c,Port Number_Port#:2,Port Number_Port#:3,Port Number_Port#:4
10064,1985,50468537,31750981,3040,1877,98,3807829,3803,49,5,1,661,6612,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10065,1244,12668761,50616992,2919,1877,0,0,556,4,5,2,0,0,8,0,1,0,0,0,0,0,0,0,0,0,1,0,0
10066,2410,25416341,31725316,2659,1877,4,556,556,4,5,3,-708,0,8,0,1,0,0,0,0,0,0,0,0,0,0,1,0
10067,2903,50615721,25446719,2854,1877,4,556,556,4,5,4,630328,6303287,8,0,1,0,0,0,0,0,0,0,0,0,0,0,1
10068,2313,25409546,12818165,2180,1877,4,556,556,4,5,1,0,0,505,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10069,2854,25446719,50615721,2903,1877,4,556,556,4,5,2,0,0,505,0,0,1,0,0,0,0,0,0,0,0,1,0,0
10070,3217,50638325,6483739,1570,1877,4,556,556,4,5,3,0,0,505,0,0,1,0,0,0,0,0,0,0,0,0,1,0
10071,727,12633118,19098750,2035,1877,0,0,556,4,5,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10072,1469,44141567,12832755,2406,1877,0,0,556,4,5,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10073,1940,12801310,12785275,1710,1877,4,556,556,4,5,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10074,1229,169945,12779997,1640,1877,4,556,556,4,5,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10075,1859,37876839,44341104,3144,1877,0,0,556,4,5,1,708,7086,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10076,1710,12785275,12801310,1940,1877,4,556,556,4,5,2,0,0,6,1,0,0,0,0,0,0,0,0,0,0,1,0,0
10077,3021,31749888,170365,1239,1877,4,556,556,4,5,2,291,8077,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10078,3239,50639101,19128490,2470,1877,102,3808385,3803,49,5,3,0,0,7,0,0,0,0,0,1,0,0,0,0,0,1,0,0
10079,2433,19126880,186373,1480,1877,49,3803,556,4,5,4,630414,12607432,7,0,0,0,0,0,1,0,0,0,0,0,0,1,0
10080,1274,171697,6490776,1673,1877,4,556,556,4,5,1,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10081,1480,186373,19126880,2433,1877,4,556,3803,49,5,2,199,8077,5,0,0,0,0,0,0,1,0,0,0,0,1,0,0
10082,1627,6489984,171933,1275,1877,4,560,556,4,4,4,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,1,0
10083,1640,12779997,169945,1229,1877,4,556,556,4,5,2,364,15163,507,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10084,2874,38030899,38061583,3323,1877,102,3808385,3803,49,5,4,433290,6304145,507,0,0,0,1,0,0,0,0,0,0,0,1,0,0
10085,1677,31572910,44336326,3052,1887,0,0,560,4,4,1,0,6304145,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10086,1568,31565386,38033344,2884,1887,0,0,560,4,4,2,0,0,6,0,0,0,0,0,0,0,0,0,0,1,1,0,0
10087,1487,187249,19128874,2438,1887,4,556,560,4,4,3,0,8077,6,0,0,0,0,0,0,0,0,0,0,1,0,1,0
10088,4656,82194239,44352486,3289,1887,4,556,560,4,4,4,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,1
10089,2557,50508047,69572861,4080,1887,0,0,560,4,5,1,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10090,1340,31549719,25425973,2529,1887,51,3641,3808388,102,5,2,564560,6303286,6,0,0,0,0,0,0,0,0,1,0,0,1,0,0
10091,1281,172767,6490824,1633,1887,4,556,560,4,5,3,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,1,0
10092,4675,75904088,82193009,4623,1887,102,3808384,4201,55,5,4,701,7019,6,0,0,0,0,0,0,0,0,1,0,0,0,0,1
10093,1310,37839123,12825332,2270,1887,0,0,560,4,5,1,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10094,1756,6498178,31699974,2279,1887,4,560,560,4,5,2,0,0,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0
10095,1985,50468537,31751815,3046,1887,0,0,556,4,5,1,0,8077,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10096,1244,12668761,50617826,2925,1887,0,0,556,4,5,2,0,0,8,0,1,0,0,0,0,0,0,0,0,0,1,0,0
10097,2589,31720535,31733243,2768,1887,102,3808384,4197,55,5,3,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,1,0
10098,2909,50616555,31750913,3033,1887,4,556,3808384,102,5,4,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,1
10099,2319,25410380,12818999,2186,1887,4,556,556,4,5,1,0,0,505,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10100,3033,31750913,50616555,2909,1887,102,3808384,556,4,5,2,0,0,505,0,0,1,0,0,0,0,0,0,0,0,1,0,0
10101,3223,50639159,6484573,1576,1887,4,556,556,4,5,3,0,0,505,0,0,1,0,0,0,0,0,0,0,0,0,1,0
10102,727,12633118,19099584,2041,1887,0,0,556,4,5,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10103,1469,44141567,12833589,2412,1887,0,0,556,4,5,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10104,1946,12802144,12786109,1716,1887,4,556,556,4,5,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10105,1235,170779,12780831,1646,1887,4,556,556,4,5,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10106,2032,44180199,44349031,3253,1887,98,3807828,4197,55,4,1,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10107,1716,12786109,12802144,1946,1887,4,556,556,4,4,2,0,0,6,1,0,0,0,0,0,0,0,0,0,0,1,0,0
10108,3200,38054082,171199,1245,1887,102,3808384,556,4,5,2,0,8077,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10109,3245,50639935,19129324,2476,1887,4,556,556,4,5,3,0,0,7,0,0,0,0,0,1,0,0,0,0,0,1,0,0
10110,2439,19127714,187207,1486,1887,4,556,556,4,5,4,919341,9193413,7,0,0,0,0,0,1,0,0,0,0,0,0,1,0
10111,1280,172531,6491610,1679,1887,4,556,556,4,5,1,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10112,1486,187207,19127714,2439,1887,4,556,556,4,5,2,0,0,5,0,0,0,0,0,0,1,0,0,0,0,1,0,0
10113,1633,6490824,172767,1281,1887,4,560,556,4,5,4,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,1,0
10114,1646,12780831,170779,1235,1887,4,556,556,4,5,2,410,15096,507,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10115,2880,38031733,38069510,3432,1887,4,556,4197,55,5,4,0,6304145,507,0,0,0,1,0,0,0,0,0,0,0,1,0,0
10116,1677,31572910,44337166,3058,1897,0,0,280,2,4,1,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10117,1568,31565386,38034184,2890,1897,0,0,280,2,4,2,0,0,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0
10118,1493,188083,19129714,2444,1897,4,556,280,2,4,3,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,1,0
10119,4662,82195073,44353326,3295,1897,2,278,280,2,4,4,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1
10120,2557,50508047,69573701,4086,1897,0,0,560,4,4,1,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10121,1340,31549719,25426813,2535,1897,0,0,560,4,4,2,0,6303286,6,0,0,0,0,0,0,0,0,1,0,0,1,0,0
10122,1287,173601,6491664,1639,1897,4,556,560,4,4,3,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,1,0
10123,4681,75904922,82193849,4629,1897,2,278,560,4,4,4,0,7019,6,0,0,0,0,0,0,0,0,1,0,0,0,0,1
10124,1310,37839123,12826172,2276,1897,0,0,560,4,5,1,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10125,1762,6499018,31700814,2285,1897,4,560,560,4,5,2,0,0,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0
10126,1985,50468537,31752649,3052,1897,0,0,278,2,5,1,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10127,1418,18972188,50625886,3036,1897,98,3807829,3590,48,5,2,0,0,8,0,1,0,0,0,0,0,0,0,0,0,1,0,0
10128,2700,31728595,38037504,2948,1897,50,3868,3808107,100,5,3,525219,5259213,8,0,1,0,0,0,0,0,0,0,0,0,0,1,0
10129,2915,50617389,31751747,3039,1897,4,556,278,2,5,4,0,6303286,8,0,1,0,0,0,0,0,0,0,0,0,0,0,1
10130,2325,25411214,12819833,2192,1897,2,278,556,4,5,1,0,0,505,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10131,3039,31751747,50617389,2915,1897,2,278,556,4,5,2,0,0,505,0,0,1,0,0,0,0,0,0,0,0,1,0,0
10132,3229,50639993,6485407,1582,1897,4,556,556,4,5,3,0,0,505,0,0,1,0,0,0,0,0,0,0,0,0,1,0
10133,727,12633118,19100418,2047,1897,0,0,278,2,5,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10134,1469,44141567,12834423,2418,1897,0,0,278,2,5,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10135,1952,12802978,12786943,1722,1897,4,556,278,2,5,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10136,1241,171613,12781665,1652,1897,4,556,278,2,5,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10137,2137,44187425,50653292,3433,1897,46,3312,3808385,102,4,1,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10138,1722,12786943,12802978,1952,1897,2,278,556,4,4,2,0,0,8,1,0,0,0,0,0,0,0,0,0,0,1,0,0
10139,3206,38054916,172033,1251,1897,4,556,556,4,5,2,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10140,3251,50640769,19130158,2482,1897,4,556,556,4,5,3,0,0,5,0,0,0,0,0,1,0,0,0,0,0,1,0,0
10141,2445,19128548,188041,1492,1897,4,556,556,4,5,4,0,6303286,5,0,0,0,0,0,1,0,0,0,0,0,0,1,0
10142,1286,173365,6492444,1685,1897,4,556,556,4,5,1,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10143,1492,188041,19128548,2445,1897,4,556,556,4,5,2,0,0,4,0,0,0,0,0,0,1,0,0,0,0,1,0,0
10144,1639,6491664,173601,1287,1897,4,560,556,4,5,4,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,1,0
10145,1652,12781665,171613,1241,1897,2,278,556,4,5,2,701,7019,505,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10146,2886,38032567,38070344,3438,1897,2,278,556,4,5,4,0,0,505,0,0,0,1,0,0,0,0,0,0,0,1,0,0
10147,1677,31572910,44338006,3064,1907,0,0,280,2,5,1,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10148,1568,31565386,38035024,2896,1907,0,0,280,2,5,2,0,0,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0
10149,1499,188917,19130554,2450,1907,2,278,280,2,5,3,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,1,0
10150,4668,82195907,44354166,3301,1907,2,278,280,2,5,4,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1
10151,2730,56811408,69581634,4195,1907,98,3807829,4053,55,5,1,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10152,1340,31549719,25427653,2541,1907,0,0,280,2,5,2,0,0,6,0,0,0,0,0,0,0,0,1,0,0,1,0,0
10153,1294,174505,6492504,1645,1907,2,278,280,2,5,3,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,1,0
10154,4790,75912849,88498050,4808,1907,55,4051,3808109,100,5,4,630328,6303287,6,0,0,0,0,0,0,0,0,1,0,0,0,0,1
10155,1310,37839123,12827012,2282,1907,0,0,280,2,5,1,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10156,1768,6499858,31701654,2291,1907,2,280,280,2,5,2,0,0,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0
10157,1985,50468537,31753483,3058,1907,0,0,278,2,5,1,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10158,1418,18972188,50626720,3042,1907,0,0,278,2,5,2,0,0,8,0,1,0,0,0,0,0,0,0,0,0,1,0,0
10159,2809,31736522,44341699,3127,1907,56,4117,3939377,103,5,3,-630335,0,8,0,1,0,0,0,0,0,0,0,0,0,0,1,0
10160,2921,50618223,31759674,3148,1907,2,278,4117,56,5,4,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,1
10161,2331,25412048,12820667,2198,1907,2,278,278,2,5,1,0,0,505,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10162,3148,31759674,50618223,2921,1907,56,4117,278,2,5,2,0,0,505,0,0,1,0,0,0,0,0,0,0,0,1,0,0
10163,3235,50640827,6486241,1588,1907,2,278,278,2,5,3,0,0,505,0,0,1,0,0,0,0,0,0,0,0,0,1,0
10164,727,12633118,19101252,2053,1907,0,0,278,2,5,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10165,1469,44141567,12835257,2424,1907,0,0,278,2,5,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10166,1958,12803812,12787777,1728,1907,2,278,278,2,5,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10167,1247,172447,12782499,1658,1907,2,278,278,2,5,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10168,2240,44194518,56957487,3612,1907,54,3839,3939377,103,5,1,1260664,12606640,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10169,1728,12787777,12803812,1958,1907,2,278,278,2,5,2,0,0,8,1,0,0,0,0,0,0,0,0,0,0,1,0,0
10170,3316,38062913,172867,1257,1907,56,4117,278,2,5,2,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10171,3257,50641603,19130992,2488,1907,2,278,278,2,5,3,0,0,5,0,0,0,0,0,1,0,0,0,0,0,1,0,0
10172,2451,19129382,188875,1498,1907,2,278,278,2,5,4,701,7019,5,0,0,0,0,0,1,0,0,0,0,0,0,1,0
10173,1292,174199,6493278,1691,1907,2,278,278,2,5,1,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10174,1498,188875,19129382,2451,1907,2,278,278,2,5,2,0,0,4,0,0,0,0,0,0,1,0,0,0,0,1,0,0
10175,1645,6492504,174505,1294,1907,2,280,278,2,5,4,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,1,0
10176,1658,12782499,172447,1247,1907,2,278,278,2,5,2,630328,6303287,505,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10177,2892,38033401,44374539,3617,1907,2,278,3939377,103,5,4,0,0,505,0,0,0,1,0,0,0,0,0,0,0,1,0,0
10178,1677,31572910,44339126,3072,1917,0,0,560,4,5,1,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10179,1741,37868763,38043503,3011,1917,101,3939115,4401,58,5,2,265,7285,6,0,0,0,0,0,0,0,0,0,0,1,1,0,0
10180,1507,190029,19131674,2458,1917,4,556,560,4,5,3,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,1,0
10181,4783,82204378,50658663,3482,1917,58,4397,3939675,105,5,4,183879,6303303,6,0,0,0,0,0,0,0,0,0,0,1,0,0,1
10182,2730,56811408,69582754,4203,1917,0,0,560,4,5,1,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10183,1340,31549719,25428773,2549,1917,0,0,560,4,5,2,0,0,6,0,0,0,0,0,0,0,0,1,0,0,1,0,0
10184,1302,175617,6493624,1653,1917,4,556,560,4,5,3,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,1,0
10185,4798,75913961,88499170,4816,1917,4,556,560,4,5,4,0,6303287,6,0,0,0,0,0,0,0,0,1,0,0,0,0,1
10186,1310,37839123,12828132,2290,1917,0,0,560,4,5,1,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10187,1776,6500978,31702774,2299,1917,4,560,560,4,5,2,0,0,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0
10188,1985,50468537,31754595,3066,1917,0,0,556,4,5,1,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10189,1418,18972188,50627832,3050,1917,0,0,556,4,5,2,0,0,6,0,1,0,0,0,0,0,0,0,0,0,1,0,0
10190,2817,31737634,44342811,3135,1917,4,556,556,4,5,3,105115,6303287,6,0,1,0,0,0,0,0,0,0,0,0,0,1,0
10191,2929,50619335,31760786,3156,1917,4,556,556,4,5,4,0,7019,6,0,1,0,0,0,0,0,0,0,0,0,0,0,1
10192,2339,25413160,19125156,2379,1917,4,556,3939671,105,4,1,0,0,506,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10193,3156,31760786,50619335,2929,1917,4,556,556,4,4,2,0,0,506,0,0,1,0,0,0,0,0,0,0,0,1,0,0
10194,3416,56945316,6487353,1596,1917,105,3939671,556,4,4,3,0,0,506,0,0,1,0,0,0,0,0,0,0,0,0,1,0
10195,834,12640477,25405741,2234,1917,54,3841,3939671,105,5,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10196,1469,44141567,12836369,2432,1917,0,0,556,4,5,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10197,1966,12804924,12788889,1736,1917,4,556,556,4,5,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10198,1255,173559,12790970,1773,1917,4,556,4397,58,5,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10199,2240,44194518,56958599,3620,1917,0,0,556,4,5,1,630328,6303287,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10200,1736,12788889,12804924,1966,1917,4,556,556,4,5,2,0,0,6,1,0,0,0,0,0,0,0,0,0,0,1,0,0
10201,3324,38064025,173979,1265,1917,4,556,556,4,4,2,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10202,3372,50650074,19132104,2496,1917,58,4397,556,4,4,3,0,0,6,0,0,0,0,0,1,0,0,0,0,0,1,0,0
10203,2459,19130494,189987,1506,1917,4,556,556,4,4,4,344,14304,6,0,0,0,0,0,1,0,0,0,0,0,0,1,0
10204,1300,175311,6494390,1699,1917,4,556,556,4,5,1,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10205,1506,189987,19130494,2459,1917,4,556,556,4,5,2,0,0,4,0,0,0,0,0,0,1,0,0,0,0,1,0,0
10206,1653,6493624,175617,1302,1917,4,560,556,4,5,4,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,1,0
10207,1773,12790970,173559,1255,1917,58,4397,556,4,5,2,0,6303287,506,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10208,2901,38034583,44375651,3625,1917,5,626,556,4,5,4,0,0,506,0,0,0,1,0,0,0,0,0,0,0,1,0,0
10209,1677,31572910,44339966,3078,1927,0,0,560,4,4,1,0,0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10210,1847,37876055,44347703,3190,1927,54,3840,3939658,105,4,2,170750,6310571,8,0,0,0,0,0,0,0,0,0,0,1,1,0,0
10211,1513,190863,19139806,2570,1927,4,556,4400,58,4,3,238,7218,8,0,0,0,0,0,0,0,0,0,0,1,0,1,0
10212,4962,88508572,50659503,3488,1927,105,3939654,560,4,4,4,0,6303303,8,0,0,0,0,0,0,0,0,0,0,1,0,0,1
10213,2730,56811408,69583594,4209,1927,0,0,560,4,5,1,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10214,1340,31549719,25429613,2555,1927,0,0,560,4,5,2,0,0,4,0,0,0,0,0,0,0,0,1,0,0,1,0,0
10215,1308,176451,6494464,1659,1927,4,556,560,4,5,3,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,1,0
10216,4804,75914795,88500010,4822,1927,4,556,560,4,5,4,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1
10217,1310,37839123,12828972,2296,1927,0,0,560,4,5,1,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10218,1782,6501818,31703614,2305,1927,4,560,560,4,5,2,0,0,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0
10219,2158,56771897,31762721,3178,1927,101,3939098,4396,58,5,1,516,5160,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10220,1418,18972188,50628666,3056,1927,0,0,556,4,5,2,0,0,6,0,1,0,0,0,0,0,0,0,0,0,1,0,0
10221,2823,31738468,44343645,3141,1927,4,556,556,4,5,3,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,1,0
10222,2935,50620169,31761620,3162,1927,4,556,556,4,5,4,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,1
10223,2345,25413994,19125990,2385,1927,4,556,556,4,5,1,0,6303303,505,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10224,3162,31761620,50620169,2935,1927,4,556,556,4,5,2,0,0,505,0,0,1,0,0,0,0,0,0,0,0,1,0,0
10225,3422,56946150,6488187,1602,1927,4,556,556,4,5,3,0,0,505,0,0,1,0,0,0,0,0,0,0,0,0,1,0
10226,834,12640477,25406575,2240,1927,0,0,556,4,5,1,0,6303303,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10227,1469,44141567,12837203,2438,1927,0,0,556,4,5,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10228,1972,12805758,12789723,1742,1927,4,556,556,4,5,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10229,1261,174393,12791804,1779,1927,4,556,556,4,5,4,0,7285,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10230,2240,44194518,56959433,3626,1927,0,0,556,4,4,1,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10231,1742,12789723,12805758,1972,1927,4,556,556,4,4,2,0,0,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0
10232,3330,38064859,174813,1271,1927,4,556,556,4,5,2,364,7218,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10233,3551,56954268,19140230,2608,1927,105,3939654,4396,58,5,3,0,0,7,0,0,0,0,0,1,0,0,0,0,0,1,0,0
10234,2571,19138620,190821,1512,1927,58,4396,556,4,5,4,630328,6310571,7,0,0,0,0,0,1,0,0,0,0,0,0,1,0
10235,1306,176145,6495224,1705,1927,4,556,556,4,5,1,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10236,1512,190821,19138620,2571,1927,4,556,4396,58,5,2,238,7218,5,0,0,0,0,0,0,1,0,0,0,0,1,0,0
10237,1659,6494464,176451,1308,1927,4,560,556,4,5,4,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,1,0
10238,1779,12791804,174393,1261,1927,4,556,556,4,5,2,430,7218,507,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10239,3080,44338777,44383777,3737,1927,105,3939654,4396,58,5,4,631057,6310571,507,0,0,0,1,0,0,0,0,0,0,0,1,0,0
10240,1677,31572910,44340806,3084,1937,0,0,560,4,5,1,0,0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10241,1847,37876055,44348543,3196,1937,0,0,560,4,5,2,630328,6303286,8,0,0,0,0,0,0,0,0,0,0,1,1,0,0
10242,1519,191697,19140646,2576,1937,4,556,560,4,5,3,0,7218,8,0,0,0,0,0,0,0,0,0,0,1,0,1,0
10243,5081,88517160,56963836,3669,1937,63,4726,3939725,106,5,4,630341,6303419,8,0,0,0,0,0,0,0,0,0,0,1,0,0,1
10244,2730,56811408,69584434,4215,1937,0,0,560,4,5,1,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10245,1340,31549719,25430453,2561,1937,0,0,560,4,5,2,0,0,4,0,0,0,0,0,0,0,0,1,0,0,1,0,0
10246,1314,177285,6495304,1665,1937,4,556,560,4,5,3,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,1,0
10247,4810,75915629,88500850,4828,1937,4,556,560,4,5,4,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1
10248,1485,44142616,12837566,2415,1937,102,3939165,4730,63,5,1,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10249,1788,6502658,31704454,2311,1937,4,560,560,4,5,2,0,0,6,0,0,0,0,0,0,0,0,0,1,0,1,0,0
10250,2158,56771897,31763555,3184,1937,0,0,556,4,4,1,0,7218,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10251,1418,18972188,50629500,3062,1937,0,0,556,4,4,2,0,0,6,0,1,0,0,0,0,0,0,0,0,0,1,0,0
10252,2829,31739302,44344479,3147,1937,4,556,556,4,4,3,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,1,0
10253,2941,50621003,31762454,3168,1937,4,556,556,4,4,4,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,1
10254,2464,25422582,25430317,2566,1937,63,4726,3939721,106,5,1,630341,6303419,506,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10255,3168,31762454,50621003,2941,1937,4,556,556,4,5,2,0,0,506,0,0,1,0,0,0,0,0,0,0,0,1,0,0
10256,3603,63250477,6496775,1721,1937,106,3939721,4726,63,5,3,568,7680,506,0,0,1,0,0,0,0,0,0,0,0,0,1,0
10257,834,12640477,25407409,2246,1937,0,0,556,4,5,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10258,1582,44149321,19141530,2619,1937,59,4170,3939721,106,5,2,485805,6303419,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10259,1978,12806592,12790557,1748,1937,4,556,556,4,5,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10260,1267,175227,12792638,1785,1937,4,556,556,4,5,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10261,2240,44194518,56960267,3632,1937,0,0,556,4,5,1,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10262,1748,12790557,12806592,1978,1937,4,556,556,4,5,2,0,0,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0
10263,3336,38065693,175647,1277,1937,4,556,556,4,5,2,0,7218,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10264,3557,56955102,19141064,2614,1937,4,556,556,4,5,3,0,0,6,0,0,0,0,0,1,0,0,0,0,0,1,0,0
10265,2577,19139454,191655,1518,1937,4,556,556,4,5,4,630328,6303286,6,0,0,0,0,0,1,0,0,0,0,0,0,1,0
10266,1312,176979,6496058,1711,1937,4,556,556,4,5,1,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10267,1518,191655,19139454,2577,1937,4,556,556,4,5,2,0,7218,5,0,0,0,0,0,0,1,0,0,0,0,1,0,0
